,Id,Student_id,Professor_id,Area,Title
8517,8518,1705,180,Autonomous Robotics,Autonomous Robotics 45
8518,8519,7875,187,Autonomous Robotics,Autonomous Robotics 27
8519,8520,8720,2,Algorithms Analysis,Algorithms Analysis 2
8520,8521,4673,77,Autonomous Robotics,Autonomous Robotics 32
8521,8522,6712,93,Autonomus Multi-Robot,Autonomus Multi-Robot 34
8522,8523,9377,175,Machine Learning,Machine Learning 82
8523,8524,7087,42,Memory Analysis,Memory Analysis 39
8524,8525,9685,107,Memory Analysis,Memory Analysis 78
8525,8526,1783,137,Autonomus Multi-Robot,Autonomus Multi-Robot 12
8526,8527,9216,117,Cluster Computing,Cluster Computing 86
8527,8528,1726,27,Autonomous Robotics,Autonomous Robotics 14
8528,8529,1628,67,NLP,NLP 22
8529,8530,9912,128,Semantic Web,Semantic Web 29
8530,8531,3237,102,Memory Analysis,Memory Analysis 62
8531,8532,8183,6,Algorithms Analysis,Algorithms Analysis 49
8532,8533,289,155,NLP,NLP 66
8533,8534,7642,86,CPU Analysis,CPU Analysis 74
8534,8535,3745,145,Artifficial Intelligence,Artifficial Intelligence 23
8535,8536,2365,156,Human Computer Interaction,Human Computer Interaction 42
8536,8537,4679,127,Operating Systems,Operating Systems 39
8537,8538,8466,86,CPU Analysis,CPU Analysis 66
8538,8539,1037,127,Compilers,Compilers 66
8539,8540,7677,121,Algorithms Analysis,Algorithms Analysis 20
8540,8541,8464,139,NLP,NLP 52
8541,8542,9870,106,Animation,Animation 42
8542,8543,4264,110,Machine Learning,Machine Learning 29
8543,8544,677,96,Operating Systems,Operating Systems 57
8544,8545,7859,107,CPU Analysis,CPU Analysis 40
8545,8546,8315,33,Security,Security 79
8546,8547,4932,29,Autonomus Multi-Robot,Autonomus Multi-Robot 12
8547,8548,6791,182,Semantic Web,Semantic Web 76
8548,8549,2469,80,Machine Learning,Machine Learning 96
8549,8550,1830,176,Unity Games,Unity Games 81
8550,8551,1559,194,Containers,Containers 52
8551,8552,4893,195,Memory Analysis,Memory Analysis 11
8552,8553,318,10,CPU Analysis,CPU Analysis 90
8553,8554,2767,71,Machine Learning,Machine Learning 85
8554,8555,7275,197,Artifficial Intelligence,Artifficial Intelligence 84
8555,8556,739,33,Security,Security 2
8556,8557,7880,154,Human Computer Interaction,Human Computer Interaction 94
8557,8558,6520,187,Autonomous Robotics,Autonomous Robotics 59
8558,8559,1187,140,NLP,NLP 30
8559,8560,2130,166,CPU Analysis,CPU Analysis 27
8560,8561,2913,17,Containers,Containers 3
8561,8562,6453,67,Human Computer Interaction,Human Computer Interaction 76
8562,8563,3266,123,Human Computer Interaction,Human Computer Interaction 37
8563,8564,9857,193,Drivers,Drivers 79
8564,8565,280,53,Grid Computing,Grid Computing 76
8565,8566,8976,101,NLP,NLP 90
8566,8567,8388,12,Unity Games,Unity Games 67
8567,8568,2899,163,Big Data,Big Data 84
8568,8569,2859,59,Machine Learning,Machine Learning 22
8569,8570,4822,97,Unity Games,Unity Games 25
8570,8571,3197,32,CPU Analysis,CPU Analysis 33
8571,8572,628,129,Containers,Containers 43
8572,8573,4321,57,Grid Computing,Grid Computing 77
8573,8574,7122,182,NLP,NLP 3
8574,8575,791,62,Autonomous Robotics,Autonomous Robotics 58
8575,8576,9661,37,CPU Analysis,CPU Analysis 7
8576,8577,1156,158,Modelling,Modelling 41
8577,8578,8377,26,Memory Analysis,Memory Analysis 25
8578,8579,3212,7,Cluster Computing,Cluster Computing 24
8579,8580,598,164,Artifficial Intelligence,Artifficial Intelligence 78
8580,8581,775,58,Cluster Computing,Cluster Computing 21
8581,8582,2573,93,Autonomus Multi-Robot,Autonomus Multi-Robot 80
8582,8583,7117,167,Autonomus Multi-Robot,Autonomus Multi-Robot 35
8583,8584,6608,42,Memory Analysis,Memory Analysis 79
8584,8585,5619,100,Memory Analysis,Memory Analysis 46
8585,8586,4960,76,Machine Learning,Machine Learning 58
8586,8587,907,32,Memory Analysis,Memory Analysis 23
8587,8588,8031,1,Drivers,Drivers 35
8588,8589,610,101,Semantic Web,Semantic Web 34
8589,8590,9055,164,Artifficial Intelligence,Artifficial Intelligence 66
8590,8591,2335,120,Artifficial Intelligence,Artifficial Intelligence 65
8591,8592,5374,117,Containers,Containers 57
8592,8593,7999,160,Operating Systems,Operating Systems 84
8593,8594,8301,126,Memory Analysis,Memory Analysis 35
8594,8595,6880,183,Machine Learning,Machine Learning 98
8595,8596,4080,193,Drivers,Drivers 33
8596,8597,6637,173,Containers,Containers 58
8597,8598,2245,198,NLP,NLP 3
8598,8599,3514,76,Machine Learning,Machine Learning 2
8599,8600,2173,111,Memory Analysis,Memory Analysis 71
8600,8601,3645,159,Memory Analysis,Memory Analysis 92
8601,8602,1990,110,Machine Learning,Machine Learning 52
8602,8603,3420,157,Human Computer Interaction,Human Computer Interaction 28
8603,8604,6478,101,NLP,NLP 98
8604,8605,9880,34,Artifficial Intelligence,Artifficial Intelligence 32
8605,8606,111,194,Big Data,Big Data 8
8606,8607,9241,19,Unity Games,Unity Games 29
8607,8608,9620,91,Human Computer Interaction,Human Computer Interaction 26
8608,8609,1844,129,Containers,Containers 10
8609,8610,6133,141,Memory Analysis,Memory Analysis 25
8610,8611,3715,112,Autonomous Robotics,Autonomous Robotics 76
8611,8612,5937,18,Operating Systems,Operating Systems 72
8612,8613,3272,37,Memory Analysis,Memory Analysis 88
8613,8614,2284,54,Autonomous Robotics,Autonomous Robotics 28
8614,8615,5279,108,Cluster Computing,Cluster Computing 15
8615,8616,7163,6,Machine Learning,Machine Learning 86
8616,8617,1917,32,Memory Analysis,Memory Analysis 91
8617,8618,5642,9,Memory Analysis,Memory Analysis 63
8618,8619,7531,34,Algorithms Analysis,Algorithms Analysis 14
8619,8620,4145,184,Grid Computing,Grid Computing 82
8620,8621,9287,4,Operating Systems,Operating Systems 54
8621,8622,3090,146,Compilers,Compilers 28
8622,8623,3720,119,NLP,NLP 47
8623,8624,2032,105,Grid Computing,Grid Computing 26
8624,8625,2580,126,Memory Analysis,Memory Analysis 27
8625,8626,6296,93,Autonomous Robotics,Autonomous Robotics 63
8626,8627,5234,178,Autonomus Multi-Robot,Autonomus Multi-Robot 42
8627,8628,3216,151,NLP,NLP 2
8628,8629,7400,64,Autonomus Multi-Robot,Autonomus Multi-Robot 31
8629,8630,5554,190,Semantic Web,Semantic Web 89
8630,8631,6854,29,Autonomous Robotics,Autonomous Robotics 43
8631,8632,6481,191,Animation,Animation 57
8632,8633,6742,122,Artifficial Intelligence,Artifficial Intelligence 6
8633,8634,8270,9,Memory Analysis,Memory Analysis 70
8634,8635,24,20,Unity Games,Unity Games 94
8635,8636,1489,4,Security,Security 5
8636,8637,8482,63,Unity Games,Unity Games 40
8637,8638,9126,21,Human Computer Interaction,Human Computer Interaction 1
8638,8639,6570,137,Autonomous Robotics,Autonomous Robotics 30
8639,8640,2988,8,Artifficial Intelligence,Artifficial Intelligence 12
8640,8641,9779,127,Operating Systems,Operating Systems 15
8641,8642,8001,102,Memory Analysis,Memory Analysis 58
8642,8643,297,88,Human Computer Interaction,Human Computer Interaction 56
8643,8644,4415,187,Autonomus Multi-Robot,Autonomus Multi-Robot 16
8644,8645,2794,148,Artifficial Intelligence,Artifficial Intelligence 64
8645,8646,7315,176,Unity Games,Unity Games 83
8646,8647,7660,133,Semantic Web,Semantic Web 3
8647,8648,7048,166,Memory Analysis,Memory Analysis 33
8648,8649,4652,142,Compilers,Compilers 23
8649,8650,2700,87,Human Computer Interaction,Human Computer Interaction 88
8650,8651,9367,150,NLP,NLP 86
8651,8652,7294,168,Drivers,Drivers 88
8652,8653,3104,142,Security,Security 78
8653,8654,6153,120,Algorithms Analysis,Algorithms Analysis 95
8654,8655,8446,46,CPU Analysis,CPU Analysis 49
8655,8656,2269,78,Autonomous Robotics,Autonomous Robotics 1
8656,8657,6115,78,Autonomous Robotics,Autonomous Robotics 63
8657,8658,3858,40,NLP,NLP 12
8658,8659,9509,140,Human Computer Interaction,Human Computer Interaction 61
8659,8660,1974,175,Artifficial Intelligence,Artifficial Intelligence 76
8660,8661,2743,107,Memory Analysis,Memory Analysis 31
8661,8662,3997,150,Human Computer Interaction,Human Computer Interaction 43
8662,8663,5094,65,Memory Analysis,Memory Analysis 26
8663,8664,4364,163,Grid Computing,Grid Computing 22
8664,8665,5192,75,Drivers,Drivers 83
8665,8666,9117,48,Modelling,Modelling 39
8666,8667,7699,102,CPU Analysis,CPU Analysis 55
8667,8668,5763,102,Memory Analysis,Memory Analysis 74
8668,8669,8555,153,Machine Learning,Machine Learning 29
8669,8670,5760,117,Containers,Containers 64
8670,8671,8848,122,Algorithms Analysis,Algorithms Analysis 93
8671,8672,1843,37,Memory Analysis,Memory Analysis 45
8672,8673,8670,48,Modelling,Modelling 44
8673,8674,1092,115,Unity Games,Unity Games 98
8674,8675,8587,19,Modelling,Modelling 64
8675,8676,6820,137,Autonomus Multi-Robot,Autonomus Multi-Robot 93
8676,8677,1273,65,Memory Analysis,Memory Analysis 41
8677,8678,6006,161,Unity Games,Unity Games 69
8678,8679,5055,22,NLP,NLP 33
8679,8680,4266,197,Machine Learning,Machine Learning 86
8680,8681,1179,73,Artifficial Intelligence,Artifficial Intelligence 48
8681,8682,8477,71,Machine Learning,Machine Learning 50
8682,8683,4705,147,Artifficial Intelligence,Artifficial Intelligence 26
8683,8684,5796,17,Containers,Containers 16
8684,8685,2350,111,Memory Analysis,Memory Analysis 46
8685,8686,8372,136,Memory Analysis,Memory Analysis 47
8686,8687,8891,2,Algorithms Analysis,Algorithms Analysis 96
8687,8688,4728,188,CPU Analysis,CPU Analysis 49
8688,8689,6896,137,Autonomous Robotics,Autonomous Robotics 18
8689,8690,7778,81,Grid Computing,Grid Computing 40
8690,8691,9425,28,Unity Games,Unity Games 100
8691,8692,9846,124,Autonomous Robotics,Autonomous Robotics 43
8692,8693,7341,24,Grid Computing,Grid Computing 97
8693,8694,19,46,CPU Analysis,CPU Analysis 97
8694,8695,5821,138,Machine Learning,Machine Learning 39
8695,8696,5174,81,Grid Computing,Grid Computing 25
8696,8697,3118,56,Autonomous Robotics,Autonomous Robotics 79
8697,8698,7359,142,Operating Systems,Operating Systems 15
8698,8699,2990,191,Animation,Animation 89
8699,8700,3610,76,Artifficial Intelligence,Artifficial Intelligence 55
8700,8701,274,93,Autonomous Robotics,Autonomous Robotics 63
8701,8702,1391,166,Memory Analysis,Memory Analysis 83
8702,8703,5820,129,Big Data,Big Data 18
8703,8704,3413,147,Machine Learning,Machine Learning 91
8704,8705,9477,73,Algorithms Analysis,Algorithms Analysis 75
8705,8706,2626,83,Memory Analysis,Memory Analysis 21
8706,8707,5986,149,Autonomus Multi-Robot,Autonomus Multi-Robot 16
8707,8708,6752,130,Compilers,Compilers 26
8708,8709,3179,174,Autonomus Multi-Robot,Autonomus Multi-Robot 22
8709,8710,1461,141,Memory Analysis,Memory Analysis 78
8710,8711,5341,12,Modelling,Modelling 39
8711,8712,2049,149,Autonomus Multi-Robot,Autonomus Multi-Robot 19
8712,8713,2407,46,CPU Analysis,CPU Analysis 37
8713,8714,1320,145,Algorithms Analysis,Algorithms Analysis 60
8714,8715,1941,9,CPU Analysis,CPU Analysis 31
8715,8716,3060,91,NLP,NLP 27
8716,8717,5762,131,Autonomus Multi-Robot,Autonomus Multi-Robot 98
8717,8718,102,168,Drivers,Drivers 93
8718,8719,4386,69,Security,Security 46
8719,8720,2554,94,Semantic Web,Semantic Web 55
8720,8721,692,40,Human Computer Interaction,Human Computer Interaction 16
8721,8722,6203,194,Cluster Computing,Cluster Computing 11
8722,8723,8003,131,Autonomus Multi-Robot,Autonomus Multi-Robot 79
8723,8724,7012,178,Autonomous Robotics,Autonomous Robotics 80
8724,8725,155,76,Machine Learning,Machine Learning 25
8725,8726,8921,190,Semantic Web,Semantic Web 32
8726,8727,233,141,Memory Analysis,Memory Analysis 51
8727,8728,1927,37,CPU Analysis,CPU Analysis 98
8728,8729,7451,15,Modelling,Modelling 32
8729,8730,7150,45,Security,Security 93
8730,8731,4081,160,Compilers,Compilers 98
8731,8732,7716,22,NLP,NLP 16
8732,8733,2957,185,Modelling,Modelling 87
8733,8734,8547,58,Big Data,Big Data 87
8734,8735,7320,176,Modelling,Modelling 88
8735,8736,9658,101,Semantic Web,Semantic Web 77
8736,8737,2595,84,Memory Analysis,Memory Analysis 30
8737,8738,732,136,Memory Analysis,Memory Analysis 75
8738,8739,7062,163,Grid Computing,Grid Computing 42
8739,8740,49,90,Security,Security 85
8740,8741,5966,178,Autonomous Robotics,Autonomous Robotics 13
8741,8742,5505,127,Compilers,Compilers 8
8742,8743,7141,49,Animation,Animation 82
8743,8744,3105,85,Autonomus Multi-Robot,Autonomus Multi-Robot 71
8744,8745,4653,123,NLP,NLP 85
8745,8746,6221,113,Security,Security 61
8746,8747,8763,176,Unity Games,Unity Games 3
8747,8748,2316,83,CPU Analysis,CPU Analysis 25
8748,8749,2815,159,Memory Analysis,Memory Analysis 95
8749,8750,8005,105,Grid Computing,Grid Computing 12
8750,8751,5289,184,Cluster Computing,Cluster Computing 76
8751,8752,2777,63,Animation,Animation 15
8752,8753,722,10,CPU Analysis,CPU Analysis 19
8753,8754,5955,53,Cluster Computing,Cluster Computing 82
8754,8755,7790,175,Artifficial Intelligence,Artifficial Intelligence 80
8755,8756,3725,121,Algorithms Analysis,Algorithms Analysis 79
8756,8757,9876,144,Animation,Animation 26
8757,8758,749,25,NLP,NLP 60
8758,8759,450,82,Grid Computing,Grid Computing 17
8759,8760,3245,161,Unity Games,Unity Games 8
8760,8761,3032,175,Algorithms Analysis,Algorithms Analysis 60
8761,8762,2738,164,Algorithms Analysis,Algorithms Analysis 18
8762,8763,8613,162,Compilers,Compilers 74
8763,8764,6347,100,CPU Analysis,CPU Analysis 41
8764,8765,553,90,Operating Systems,Operating Systems 26
8765,8766,7633,132,Drivers,Drivers 4
8766,8767,2003,191,Animation,Animation 73
8767,8768,2363,41,Unity Games,Unity Games 71
8768,8769,6131,133,Human Computer Interaction,Human Computer Interaction 85
8769,8770,5528,12,Unity Games,Unity Games 6
8770,8771,9447,122,Algorithms Analysis,Algorithms Analysis 57
8771,8772,9114,141,Memory Analysis,Memory Analysis 80
8772,8773,4251,37,Memory Analysis,Memory Analysis 14
8773,8774,8454,198,NLP,NLP 64
8774,8775,3948,177,Security,Security 97
8775,8776,9966,54,Autonomous Robotics,Autonomous Robotics 71
8776,8777,2540,111,Memory Analysis,Memory Analysis 20
8777,8778,2336,14,Security,Security 85
8778,8779,7074,92,Autonomus Multi-Robot,Autonomus Multi-Robot 32
8779,8780,9964,141,CPU Analysis,CPU Analysis 63
8780,8781,2692,148,Machine Learning,Machine Learning 5
8781,8782,6794,60,Autonomous Robotics,Autonomous Robotics 8
8782,8783,5574,107,CPU Analysis,CPU Analysis 32
8783,8784,2622,67,NLP,NLP 35
8784,8785,9476,166,Memory Analysis,Memory Analysis 96
8785,8786,4883,1,Security,Security 56
8786,8787,1913,61,Algorithms Analysis,Algorithms Analysis 73
8787,8788,1247,164,Machine Learning,Machine Learning 58
8788,8789,1240,181,Memory Analysis,Memory Analysis 20
8789,8790,8586,167,Autonomus Multi-Robot,Autonomus Multi-Robot 6
8790,8791,7974,9,Memory Analysis,Memory Analysis 50
8791,8792,3131,81,Grid Computing,Grid Computing 57
8792,8793,9266,65,Memory Analysis,Memory Analysis 35
8793,8794,8696,168,Compilers,Compilers 30
8794,8795,60,153,Algorithms Analysis,Algorithms Analysis 54
8795,8796,6895,45,Drivers,Drivers 59
8796,8797,670,192,Memory Analysis,Memory Analysis 73
8797,8798,9459,195,Memory Analysis,Memory Analysis 10
8798,8799,5308,152,Semantic Web,Semantic Web 15
8799,8800,356,48,Unity Games,Unity Games 86
8800,8801,5436,10,Memory Analysis,Memory Analysis 19
8801,8802,1740,19,Modelling,Modelling 26
8802,8803,3359,142,Compilers,Compilers 88
8803,8804,2048,27,Autonomous Robotics,Autonomous Robotics 46
8804,8805,8033,11,Containers,Containers 83
8805,8806,1924,54,Autonomous Robotics,Autonomous Robotics 33
8806,8807,6246,74,Machine Learning,Machine Learning 1
8807,8808,7576,114,Grid Computing,Grid Computing 18
8808,8809,5895,77,Autonomus Multi-Robot,Autonomus Multi-Robot 50
8809,8810,6716,191,Modelling,Modelling 66
8810,8811,8304,43,Compilers,Compilers 33
8811,8812,6871,131,Autonomous Robotics,Autonomous Robotics 53
8812,8813,3861,105,Grid Computing,Grid Computing 82
8813,8814,7405,18,Security,Security 22
8814,8815,282,1,Compilers,Compilers 49
8815,8816,7923,71,Algorithms Analysis,Algorithms Analysis 7
8816,8817,6385,125,Memory Analysis,Memory Analysis 23
8817,8818,4394,127,Compilers,Compilers 36
8818,8819,7879,39,Operating Systems,Operating Systems 1
8819,8820,8674,9,Memory Analysis,Memory Analysis 69
8820,8821,5387,26,Memory Analysis,Memory Analysis 49
8821,8822,5224,64,Autonomus Multi-Robot,Autonomus Multi-Robot 87
8822,8823,1318,99,Autonomous Robotics,Autonomous Robotics 86
8823,8824,4384,192,Memory Analysis,Memory Analysis 15
8824,8825,6356,147,Artifficial Intelligence,Artifficial Intelligence 20
8825,8826,5833,87,NLP,NLP 12
8826,8827,2111,199,Animation,Animation 76
8827,8828,3737,112,Autonomus Multi-Robot,Autonomus Multi-Robot 82
8828,8829,8909,2,Machine Learning,Machine Learning 9
8829,8830,1031,12,Unity Games,Unity Games 78
8830,8831,5722,181,Memory Analysis,Memory Analysis 64
8831,8832,857,188,Memory Analysis,Memory Analysis 85
8832,8833,6451,100,CPU Analysis,CPU Analysis 57
8833,8834,1071,79,Artifficial Intelligence,Artifficial Intelligence 32
8834,8835,4884,2,Algorithms Analysis,Algorithms Analysis 44
8835,8836,951,63,Unity Games,Unity Games 89
8836,8837,4917,165,Grid Computing,Grid Computing 84
8837,8838,2605,9,CPU Analysis,CPU Analysis 92
8838,8839,9496,103,Human Computer Interaction,Human Computer Interaction 74
8839,8840,2929,160,Security,Security 73
8840,8841,7629,134,CPU Analysis,CPU Analysis 62
8841,8842,6379,166,Memory Analysis,Memory Analysis 34
8842,8843,4771,167,Autonomus Multi-Robot,Autonomus Multi-Robot 74
8843,8844,5219,50,Semantic Web,Semantic Web 12
8844,8845,1617,40,NLP,NLP 8
8845,8846,7734,171,Autonomous Robotics,Autonomous Robotics 93
8846,8847,5214,154,NLP,NLP 87
8847,8848,3481,17,Big Data,Big Data 100
8848,8849,7495,141,CPU Analysis,CPU Analysis 45
8849,8850,6403,43,Operating Systems,Operating Systems 86
8850,8851,3340,181,CPU Analysis,CPU Analysis 2
8851,8852,2210,95,Machine Learning,Machine Learning 11
8852,8853,9961,80,Artifficial Intelligence,Artifficial Intelligence 60
8853,8854,4849,165,Grid Computing,Grid Computing 56
8854,8855,2427,44,Unity Games,Unity Games 92
8855,8856,1361,175,Algorithms Analysis,Algorithms Analysis 17
8856,8857,8306,81,Cluster Computing,Cluster Computing 66
8857,8858,8568,195,Memory Analysis,Memory Analysis 15
8858,8859,6656,109,Algorithms Analysis,Algorithms Analysis 19
8859,8860,8437,98,Semantic Web,Semantic Web 53
8860,8861,5017,41,Modelling,Modelling 13
8861,8862,8373,49,Modelling,Modelling 62
8862,8863,6272,145,Machine Learning,Machine Learning 43
8863,8864,727,69,Drivers,Drivers 92
8864,8865,3030,165,Grid Computing,Grid Computing 81
8865,8866,3994,173,Grid Computing,Grid Computing 34
8866,8867,2579,130,Operating Systems,Operating Systems 43
8867,8868,6358,185,Modelling,Modelling 83
8868,8869,9629,92,Autonomus Multi-Robot,Autonomus Multi-Robot 65
8869,8870,3055,198,NLP,NLP 31
8870,8871,6751,86,Memory Analysis,Memory Analysis 99
8871,8872,254,38,Semantic Web,Semantic Web 74
8872,8873,8457,98,Semantic Web,Semantic Web 99
8873,8874,7630,132,Operating Systems,Operating Systems 16
8874,8875,4463,43,Compilers,Compilers 37
8875,8876,7518,24,Containers,Containers 27
8876,8877,8070,152,Semantic Web,Semantic Web 52
8877,8878,3558,52,Human Computer Interaction,Human Computer Interaction 68
8878,8879,7112,29,Autonomus Multi-Robot,Autonomus Multi-Robot 89
8879,8880,6604,50,Human Computer Interaction,Human Computer Interaction 77
8880,8881,2189,72,Modelling,Modelling 6
8881,8882,5958,146,Compilers,Compilers 38
8882,8883,8229,194,Big Data,Big Data 48
8883,8884,7526,148,Machine Learning,Machine Learning 91
8884,8885,9173,24,Grid Computing,Grid Computing 67
8885,8886,2015,112,Autonomous Robotics,Autonomous Robotics 7
8886,8887,9288,37,Memory Analysis,Memory Analysis 2
8887,8888,183,124,Autonomous Robotics,Autonomous Robotics 40
8888,8889,3377,24,Grid Computing,Grid Computing 30
8889,8890,8256,16,Containers,Containers 11
8890,8891,2747,136,Memory Analysis,Memory Analysis 60
8891,8892,7517,195,CPU Analysis,CPU Analysis 68
8892,8893,1135,109,Artifficial Intelligence,Artifficial Intelligence 19
8893,8894,2561,158,Unity Games,Unity Games 42
8894,8895,2679,121,Machine Learning,Machine Learning 76
8895,8896,2445,144,Modelling,Modelling 79
8896,8897,1960,72,Unity Games,Unity Games 69
8897,8898,640,166,CPU Analysis,CPU Analysis 81
8898,8899,8283,142,Security,Security 35
8899,8900,4075,128,Human Computer Interaction,Human Computer Interaction 25
8900,8901,4668,133,Human Computer Interaction,Human Computer Interaction 65
8901,8902,3943,89,Unity Games,Unity Games 79
8902,8903,393,165,Containers,Containers 93
8903,8904,8748,22,Human Computer Interaction,Human Computer Interaction 58
8904,8905,1698,110,Artifficial Intelligence,Artifficial Intelligence 73
8905,8906,1895,196,Autonomous Robotics,Autonomous Robotics 47
8906,8907,7397,59,Algorithms Analysis,Algorithms Analysis 1
8907,8908,2286,27,Autonomous Robotics,Autonomous Robotics 20
8908,8909,8423,13,Security,Security 10
8909,8910,9456,125,CPU Analysis,CPU Analysis 6
8910,8911,7293,84,Memory Analysis,Memory Analysis 77
8911,8912,9829,1,Security,Security 48
8912,8913,2408,177,Operating Systems,Operating Systems 10
8913,8914,9795,198,Semantic Web,Semantic Web 84
8914,8915,7047,46,CPU Analysis,CPU Analysis 99
8915,8916,7034,100,Memory Analysis,Memory Analysis 46
8916,8917,235,53,Containers,Containers 89
8917,8918,5491,197,Machine Learning,Machine Learning 13
8918,8919,3864,31,Security,Security 86
8919,8920,3898,154,Human Computer Interaction,Human Computer Interaction 58
8920,8921,1101,36,Autonomus Multi-Robot,Autonomus Multi-Robot 85
8921,8922,6380,105,Cluster Computing,Cluster Computing 10
8922,8923,5728,56,Autonomous Robotics,Autonomous Robotics 66
8923,8924,3939,51,Unity Games,Unity Games 84
8924,8925,3299,21,Human Computer Interaction,Human Computer Interaction 4
8925,8926,6253,82,Containers,Containers 34
8926,8927,9862,120,Algorithms Analysis,Algorithms Analysis 3
8927,8928,9734,121,Algorithms Analysis,Algorithms Analysis 55
8928,8929,8362,118,Memory Analysis,Memory Analysis 58
8929,8930,2112,43,Operating Systems,Operating Systems 27
8930,8931,4509,169,Autonomus Multi-Robot,Autonomus Multi-Robot 25
8931,8932,6432,53,Cluster Computing,Cluster Computing 53
8932,8933,3912,188,CPU Analysis,CPU Analysis 28
8933,8934,5481,191,Unity Games,Unity Games 63
8934,8935,6815,77,Autonomous Robotics,Autonomous Robotics 90
8935,8936,3078,121,Machine Learning,Machine Learning 24
8936,8937,1490,101,Human Computer Interaction,Human Computer Interaction 54
8937,8938,899,77,Autonomous Robotics,Autonomous Robotics 93
8938,8939,6429,112,Autonomous Robotics,Autonomous Robotics 59
8939,8940,4248,59,Machine Learning,Machine Learning 26
8940,8941,9197,65,Memory Analysis,Memory Analysis 60
8941,8942,2385,148,Machine Learning,Machine Learning 59
8942,8943,9861,186,Drivers,Drivers 10
8943,8944,2531,121,Algorithms Analysis,Algorithms Analysis 57
8944,8945,3766,63,Unity Games,Unity Games 90
8945,8946,2313,119,NLP,NLP 57
8946,8947,3533,91,NLP,NLP 48
8947,8948,3503,105,Big Data,Big Data 66
8948,8949,1565,52,NLP,NLP 18
8949,8950,7256,149,Autonomus Multi-Robot,Autonomus Multi-Robot 5
8950,8951,8032,180,Autonomus Multi-Robot,Autonomus Multi-Robot 97
8951,8952,6572,44,Modelling,Modelling 52
8952,8953,3161,91,NLP,NLP 46
8953,8954,2077,121,Artifficial Intelligence,Artifficial Intelligence 13
8954,8955,4510,173,Grid Computing,Grid Computing 68
8955,8956,1985,59,Algorithms Analysis,Algorithms Analysis 52
8956,8957,7973,184,Grid Computing,Grid Computing 100
8957,8958,9559,130,Security,Security 94
8958,8959,2411,165,Cluster Computing,Cluster Computing 87
8959,8960,9009,137,Autonomous Robotics,Autonomous Robotics 33
8960,8961,6037,200,Autonomous Robotics,Autonomous Robotics 48
8961,8962,6395,106,Animation,Animation 87
8962,8963,9907,194,Cluster Computing,Cluster Computing 21
8963,8964,9759,94,NLP,NLP 34
8964,8965,2963,145,Algorithms Analysis,Algorithms Analysis 7
8965,8966,4638,57,Containers,Containers 63
8966,8967,3615,10,CPU Analysis,CPU Analysis 29
8967,8968,9393,81,Containers,Containers 1
8968,8969,9982,114,Cluster Computing,Cluster Computing 100
8969,8970,2409,47,Compilers,Compilers 100
8970,8971,6932,188,Memory Analysis,Memory Analysis 60
8971,8972,9110,33,Operating Systems,Operating Systems 27
8972,8973,5275,96,Compilers,Compilers 50
8973,8974,5661,164,Algorithms Analysis,Algorithms Analysis 41
8974,8975,5098,171,Autonomus Multi-Robot,Autonomus Multi-Robot 50
8975,8976,8447,165,Containers,Containers 41
8976,8977,5369,57,Containers,Containers 80
8977,8978,7169,188,Memory Analysis,Memory Analysis 95
8978,8979,9083,45,Operating Systems,Operating Systems 100
8979,8980,9092,15,Animation,Animation 25
8980,8981,2628,18,Compilers,Compilers 30
8981,8982,6101,103,Semantic Web,Semantic Web 22
8982,8983,7939,106,Modelling,Modelling 37
8983,8984,4674,122,Machine Learning,Machine Learning 47
8984,8985,3158,143,Memory Analysis,Memory Analysis 73
8985,8986,230,15,Modelling,Modelling 18
8986,8987,1012,52,NLP,NLP 40
8987,8988,9981,164,Algorithms Analysis,Algorithms Analysis 52
8988,8989,8129,22,Semantic Web,Semantic Web 44
8989,8990,8661,148,Machine Learning,Machine Learning 86
8990,8991,3061,135,Drivers,Drivers 37
8991,8992,2939,197,Machine Learning,Machine Learning 26
8992,8993,1965,77,Autonomus Multi-Robot,Autonomus Multi-Robot 7
8993,8994,5666,185,Modelling,Modelling 83
8994,8995,4055,197,Algorithms Analysis,Algorithms Analysis 46
8995,8996,6914,45,Security,Security 26
8996,8997,444,167,Autonomous Robotics,Autonomous Robotics 78
8997,8998,2856,61,Artifficial Intelligence,Artifficial Intelligence 52
8998,8999,1116,143,CPU Analysis,CPU Analysis 56
8999,9000,9020,76,Machine Learning,Machine Learning 12
9000,9001,8248,149,Autonomous Robotics,Autonomous Robotics 100
9001,9002,5873,107,Memory Analysis,Memory Analysis 22
9002,9003,6560,49,Modelling,Modelling 60
9003,9004,9292,97,Animation,Animation 61
9004,9005,5419,51,Unity Games,Unity Games 19
9005,9006,3393,35,Memory Analysis,Memory Analysis 78
9006,9007,5797,47,Security,Security 78
9007,9008,6404,17,Grid Computing,Grid Computing 14
9008,9009,2007,149,Autonomus Multi-Robot,Autonomus Multi-Robot 69
9009,9010,5570,36,Autonomous Robotics,Autonomous Robotics 24
9010,9011,1526,110,Machine Learning,Machine Learning 27
9011,9012,2530,1,Drivers,Drivers 80
9012,9013,1694,84,CPU Analysis,CPU Analysis 75
9013,9014,4361,162,Compilers,Compilers 87
9014,9015,8664,49,Animation,Animation 29
9015,9016,5539,21,NLP,NLP 5
9016,9017,1281,159,Memory Analysis,Memory Analysis 68
9017,9018,5617,86,Memory Analysis,Memory Analysis 63
