,Id,Student_id,Professor_id,Area,Title
8687,8688,3952,87,Semantic Web,Semantic Web 14
8688,8689,8471,189,Autonomus Multi-Robot,Autonomus Multi-Robot 63
8689,8690,333,145,Artifficial Intelligence,Artifficial Intelligence 85
8690,8691,5815,67,Semantic Web,Semantic Web 65
8691,8692,3874,5,Machine Learning,Machine Learning 13
8692,8693,5767,127,Operating Systems,Operating Systems 42
8693,8694,5188,89,Unity Games,Unity Games 53
8694,8695,9633,36,Autonomus Multi-Robot,Autonomus Multi-Robot 6
8695,8696,7899,64,Autonomus Multi-Robot,Autonomus Multi-Robot 34
8696,8697,9844,158,Unity Games,Unity Games 34
8697,8698,3722,124,Autonomous Robotics,Autonomous Robotics 92
8698,8699,7488,175,Artifficial Intelligence,Artifficial Intelligence 74
8699,8700,5536,49,Modelling,Modelling 56
8700,8701,77,9,CPU Analysis,CPU Analysis 81
8701,8702,2847,172,Algorithms Analysis,Algorithms Analysis 83
8702,8703,664,118,Memory Analysis,Memory Analysis 55
8703,8704,3411,76,Machine Learning,Machine Learning 78
8704,8705,6406,75,Compilers,Compilers 59
8705,8706,601,28,Animation,Animation 26
8706,8707,6461,170,CPU Analysis,CPU Analysis 36
8707,8708,9392,190,Semantic Web,Semantic Web 8
8708,8709,3034,141,Memory Analysis,Memory Analysis 17
8709,8710,2220,51,Modelling,Modelling 92
8710,8711,7786,122,Artifficial Intelligence,Artifficial Intelligence 12
8711,8712,1316,6,Machine Learning,Machine Learning 74
8712,8713,5365,118,Memory Analysis,Memory Analysis 100
8713,8714,6344,4,Security,Security 80
8714,8715,6347,69,Drivers,Drivers 31
8715,8716,3273,130,Security,Security 15
8716,8717,5598,73,Artifficial Intelligence,Artifficial Intelligence 33
8717,8718,2153,152,NLP,NLP 100
8718,8719,3689,56,Autonomous Robotics,Autonomous Robotics 19
8719,8720,6844,146,Drivers,Drivers 2
8720,8721,4536,141,Memory Analysis,Memory Analysis 12
8721,8722,6268,126,Memory Analysis,Memory Analysis 93
8722,8723,3357,139,Human Computer Interaction,Human Computer Interaction 29
8723,8724,9780,40,Human Computer Interaction,Human Computer Interaction 91
8724,8725,2691,112,Autonomous Robotics,Autonomous Robotics 30
8725,8726,782,163,Grid Computing,Grid Computing 36
8726,8727,9028,91,Human Computer Interaction,Human Computer Interaction 60
8727,8728,8558,17,Containers,Containers 46
8728,8729,4989,98,Human Computer Interaction,Human Computer Interaction 26
8729,8730,4176,19,Modelling,Modelling 7
8730,8731,5629,37,CPU Analysis,CPU Analysis 27
8731,8732,4615,54,Autonomus Multi-Robot,Autonomus Multi-Robot 41
8732,8733,9917,120,Machine Learning,Machine Learning 58
8733,8734,7699,51,Animation,Animation 88
8734,8735,5909,14,Drivers,Drivers 95
8735,8736,9963,86,Memory Analysis,Memory Analysis 16
8736,8737,4565,172,Algorithms Analysis,Algorithms Analysis 42
8737,8738,6149,31,Drivers,Drivers 65
8738,8739,3733,156,Semantic Web,Semantic Web 4
8739,8740,5460,90,Operating Systems,Operating Systems 81
8740,8741,4888,46,Memory Analysis,Memory Analysis 70
8741,8742,8014,154,Human Computer Interaction,Human Computer Interaction 59
8742,8743,3523,80,Artifficial Intelligence,Artifficial Intelligence 87
8743,8744,5278,116,NLP,NLP 61
8744,8745,2212,139,Human Computer Interaction,Human Computer Interaction 44
8745,8746,1640,118,Memory Analysis,Memory Analysis 72
8746,8747,5461,61,Artifficial Intelligence,Artifficial Intelligence 92
8747,8748,9789,67,NLP,NLP 68
8748,8749,5668,200,Autonomus Multi-Robot,Autonomus Multi-Robot 86
8749,8750,8427,76,Artifficial Intelligence,Artifficial Intelligence 79
8750,8751,5316,149,Autonomus Multi-Robot,Autonomus Multi-Robot 62
8751,8752,3020,107,CPU Analysis,CPU Analysis 54
8752,8753,9416,42,CPU Analysis,CPU Analysis 92
8753,8754,270,130,Security,Security 8
8754,8755,9837,89,Modelling,Modelling 90
8755,8756,4873,48,Unity Games,Unity Games 30
8756,8757,8867,129,Containers,Containers 65
8757,8758,8639,190,NLP,NLP 7
8758,8759,729,40,Human Computer Interaction,Human Computer Interaction 31
8759,8760,7124,72,Unity Games,Unity Games 41
8760,8761,3572,144,Modelling,Modelling 95
8761,8762,7354,179,NLP,NLP 26
8762,8763,9883,70,Grid Computing,Grid Computing 53
8763,8764,5172,92,Autonomous Robotics,Autonomous Robotics 76
8764,8765,977,29,Autonomous Robotics,Autonomous Robotics 71
8765,8766,9089,101,NLP,NLP 23
8766,8767,5565,54,Autonomous Robotics,Autonomous Robotics 8
8767,8768,7093,173,Cluster Computing,Cluster Computing 48
8768,8769,4265,103,NLP,NLP 44
8769,8770,4110,106,Modelling,Modelling 18
8770,8771,4111,152,NLP,NLP 16
8771,8772,6789,68,Semantic Web,Semantic Web 23
8772,8773,6396,79,Algorithms Analysis,Algorithms Analysis 94
8773,8774,1986,100,CPU Analysis,CPU Analysis 45
8774,8775,6541,65,Memory Analysis,Memory Analysis 6
8775,8776,3747,86,Memory Analysis,Memory Analysis 19
8776,8777,2218,146,Operating Systems,Operating Systems 17
8777,8778,6837,183,Machine Learning,Machine Learning 31
8778,8779,7700,124,Autonomus Multi-Robot,Autonomus Multi-Robot 4
8779,8780,4936,93,Autonomous Robotics,Autonomous Robotics 99
8780,8781,5422,152,Human Computer Interaction,Human Computer Interaction 1
8781,8782,9335,107,CPU Analysis,CPU Analysis 74
8782,8783,1044,89,Unity Games,Unity Games 18
8783,8784,8285,133,Semantic Web,Semantic Web 15
8784,8785,2235,30,Modelling,Modelling 23
8785,8786,1760,156,Semantic Web,Semantic Web 17
8786,8787,1519,61,Algorithms Analysis,Algorithms Analysis 88
8787,8788,44,175,Machine Learning,Machine Learning 31
8788,8789,7418,115,Animation,Animation 38
8789,8790,4351,47,Drivers,Drivers 47
8790,8791,1231,21,Semantic Web,Semantic Web 52
8791,8792,3112,121,Machine Learning,Machine Learning 41
8792,8793,6453,162,Operating Systems,Operating Systems 43
8793,8794,992,52,Semantic Web,Semantic Web 3
8794,8795,2875,140,Human Computer Interaction,Human Computer Interaction 42
8795,8796,2432,103,Semantic Web,Semantic Web 66
8796,8797,35,51,Unity Games,Unity Games 44
8797,8798,2803,116,Human Computer Interaction,Human Computer Interaction 23
8798,8799,4482,9,CPU Analysis,CPU Analysis 41
8799,8800,5559,1,Security,Security 91
8800,8801,4479,166,CPU Analysis,CPU Analysis 35
8801,8802,1427,188,CPU Analysis,CPU Analysis 18
8802,8803,6187,124,Autonomus Multi-Robot,Autonomus Multi-Robot 64
8803,8804,7028,194,Grid Computing,Grid Computing 97
8804,8805,898,192,Memory Analysis,Memory Analysis 31
8805,8806,3662,39,Security,Security 55
8806,8807,9581,82,Containers,Containers 82
8807,8808,2702,31,Security,Security 99
8808,8809,1403,38,Human Computer Interaction,Human Computer Interaction 36
8809,8810,306,9,Memory Analysis,Memory Analysis 46
8810,8811,822,92,Autonomus Multi-Robot,Autonomus Multi-Robot 75
8811,8812,7470,86,CPU Analysis,CPU Analysis 47
8812,8813,823,175,Algorithms Analysis,Algorithms Analysis 32
8813,8814,1422,58,Grid Computing,Grid Computing 41
8814,8815,6242,107,Memory Analysis,Memory Analysis 13
8815,8816,3077,86,CPU Analysis,CPU Analysis 73
8816,8817,5357,31,Operating Systems,Operating Systems 91
8817,8818,7459,184,Big Data,Big Data 43
8818,8819,4748,127,Operating Systems,Operating Systems 67
8819,8820,9900,185,Animation,Animation 53
8820,8821,8397,117,Containers,Containers 4
8821,8822,5946,22,Semantic Web,Semantic Web 69
8822,8823,121,137,Autonomus Multi-Robot,Autonomus Multi-Robot 63
8823,8824,8521,143,Memory Analysis,Memory Analysis 16
8824,8825,5369,195,CPU Analysis,CPU Analysis 30
8825,8826,8919,119,Semantic Web,Semantic Web 74
8826,8827,9911,131,Autonomous Robotics,Autonomous Robotics 38
8827,8828,3062,179,Human Computer Interaction,Human Computer Interaction 67
8828,8829,7838,98,NLP,NLP 36
8829,8830,609,21,Semantic Web,Semantic Web 95
8830,8831,1766,60,Autonomous Robotics,Autonomous Robotics 54
8831,8832,5914,79,Artifficial Intelligence,Artifficial Intelligence 16
8832,8833,2167,53,Big Data,Big Data 80
8833,8834,3003,101,Semantic Web,Semantic Web 8
8834,8835,3050,105,Cluster Computing,Cluster Computing 19
8835,8836,7161,62,Autonomus Multi-Robot,Autonomus Multi-Robot 40
8836,8837,670,18,Operating Systems,Operating Systems 44
8837,8838,8304,115,Unity Games,Unity Games 67
8838,8839,7292,144,Unity Games,Unity Games 49
8839,8840,6089,13,Compilers,Compilers 5
8840,8841,3292,45,Operating Systems,Operating Systems 66
8841,8842,2181,69,Security,Security 26
8842,8843,9302,8,Artifficial Intelligence,Artifficial Intelligence 53
8843,8844,3882,71,Artifficial Intelligence,Artifficial Intelligence 77
8844,8845,2926,181,Memory Analysis,Memory Analysis 92
8845,8846,7993,83,CPU Analysis,CPU Analysis 51
8846,8847,952,2,Machine Learning,Machine Learning 70
8847,8848,8571,163,Cluster Computing,Cluster Computing 17
8848,8849,4073,40,Human Computer Interaction,Human Computer Interaction 91
8849,8850,4742,197,Machine Learning,Machine Learning 51
8850,8851,1646,49,Animation,Animation 72
8851,8852,923,117,Cluster Computing,Cluster Computing 50
8852,8853,439,39,Compilers,Compilers 97
8853,8854,2113,103,NLP,NLP 88
8854,8855,9074,124,Autonomus Multi-Robot,Autonomus Multi-Robot 58
8855,8856,513,31,Security,Security 29
8856,8857,4938,151,NLP,NLP 55
8857,8858,9669,147,Algorithms Analysis,Algorithms Analysis 8
8858,8859,9639,155,Semantic Web,Semantic Web 71
8859,8860,2966,47,Compilers,Compilers 41
8860,8861,2307,155,Semantic Web,Semantic Web 37
8861,8862,5154,118,CPU Analysis,CPU Analysis 92
8862,8863,9799,1,Drivers,Drivers 89
8863,8864,5254,97,Unity Games,Unity Games 76
8864,8865,5996,155,NLP,NLP 17
8865,8866,6399,18,Operating Systems,Operating Systems 61
8866,8867,852,1,Security,Security 25
8867,8868,8882,197,Artifficial Intelligence,Artifficial Intelligence 91
8868,8869,7859,40,NLP,NLP 59
8869,8870,9630,188,CPU Analysis,CPU Analysis 71
8870,8871,8949,32,Memory Analysis,Memory Analysis 42
8871,8872,8090,195,Memory Analysis,Memory Analysis 69
8872,8873,9439,164,Artifficial Intelligence,Artifficial Intelligence 6
8873,8874,2513,119,Semantic Web,Semantic Web 13
8874,8875,1648,99,Autonomous Robotics,Autonomous Robotics 14
8875,8876,9275,198,Human Computer Interaction,Human Computer Interaction 74
8876,8877,6032,165,Cluster Computing,Cluster Computing 4
8877,8878,7522,127,Operating Systems,Operating Systems 85
8878,8879,2505,155,Human Computer Interaction,Human Computer Interaction 13
8879,8880,6407,187,Autonomus Multi-Robot,Autonomus Multi-Robot 83
8880,8881,7826,176,Unity Games,Unity Games 99
8881,8882,5124,115,Unity Games,Unity Games 96
8882,8883,5864,15,Unity Games,Unity Games 12
8883,8884,7588,139,Human Computer Interaction,Human Computer Interaction 12
8884,8885,1789,23,Security,Security 17
8885,8886,8776,166,Memory Analysis,Memory Analysis 44
8886,8887,3001,90,Drivers,Drivers 14
8887,8888,4882,54,Autonomus Multi-Robot,Autonomus Multi-Robot 88
8888,8889,3621,189,Autonomus Multi-Robot,Autonomus Multi-Robot 36
8889,8890,8895,94,Human Computer Interaction,Human Computer Interaction 4
8890,8891,4048,139,Semantic Web,Semantic Web 59
8891,8892,5,46,Memory Analysis,Memory Analysis 77
8892,8893,9719,140,Human Computer Interaction,Human Computer Interaction 70
8893,8894,766,158,Animation,Animation 89
8894,8895,2009,122,Machine Learning,Machine Learning 33
8895,8896,6496,27,Autonomous Robotics,Autonomous Robotics 56
8896,8897,3972,65,CPU Analysis,CPU Analysis 45
8897,8898,9255,174,Autonomous Robotics,Autonomous Robotics 51
8898,8899,7890,103,NLP,NLP 53
8899,8900,7812,53,Containers,Containers 78
8900,8901,2465,18,Drivers,Drivers 44
8901,8902,5243,112,Autonomous Robotics,Autonomous Robotics 15
8902,8903,5415,200,Autonomus Multi-Robot,Autonomus Multi-Robot 62
8903,8904,1380,155,Human Computer Interaction,Human Computer Interaction 55
8904,8905,5621,34,Machine Learning,Machine Learning 73
8905,8906,1021,180,Autonomus Multi-Robot,Autonomus Multi-Robot 19
8906,8907,7129,108,Big Data,Big Data 1
8907,8908,9507,195,CPU Analysis,CPU Analysis 60
8908,8909,3840,71,Artifficial Intelligence,Artifficial Intelligence 40
8909,8910,7592,125,Memory Analysis,Memory Analysis 9
8910,8911,6702,194,Containers,Containers 81
8911,8912,3070,73,Machine Learning,Machine Learning 42
8912,8913,8704,132,Operating Systems,Operating Systems 91
8913,8914,5983,1,Drivers,Drivers 5
8914,8915,777,105,Big Data,Big Data 83
8915,8916,6716,122,Machine Learning,Machine Learning 99
8916,8917,3014,75,Security,Security 66
8917,8918,9530,195,CPU Analysis,CPU Analysis 95
8918,8919,8019,70,Grid Computing,Grid Computing 74
8919,8920,4832,63,Animation,Animation 12
8920,8921,825,183,Machine Learning,Machine Learning 53
8921,8922,1891,123,Human Computer Interaction,Human Computer Interaction 87
8922,8923,6501,21,Human Computer Interaction,Human Computer Interaction 65
8923,8924,843,47,Drivers,Drivers 86
8924,8925,2642,63,Unity Games,Unity Games 25
8925,8926,2820,113,Drivers,Drivers 36
8926,8927,7962,93,Autonomus Multi-Robot,Autonomus Multi-Robot 45
8927,8928,5210,167,Autonomous Robotics,Autonomous Robotics 94
8928,8929,7222,196,Autonomous Robotics,Autonomous Robotics 66
8929,8930,4500,153,Artifficial Intelligence,Artifficial Intelligence 23
8930,8931,3994,68,Semantic Web,Semantic Web 1
8931,8932,241,68,Semantic Web,Semantic Web 57
8932,8933,2193,120,Algorithms Analysis,Algorithms Analysis 51
8933,8934,5236,112,Autonomous Robotics,Autonomous Robotics 46
8934,8935,7276,46,CPU Analysis,CPU Analysis 70
8935,8936,3992,132,Operating Systems,Operating Systems 21
8936,8937,9543,34,Algorithms Analysis,Algorithms Analysis 44
8937,8938,4155,187,Autonomus Multi-Robot,Autonomus Multi-Robot 21
8938,8939,5743,189,Autonomous Robotics,Autonomous Robotics 21
8939,8940,2334,115,Modelling,Modelling 84
8940,8941,5198,197,Algorithms Analysis,Algorithms Analysis 68
8941,8942,6364,194,Grid Computing,Grid Computing 58
8942,8943,6814,164,Machine Learning,Machine Learning 37
8943,8944,8844,97,Animation,Animation 67
8944,8945,2254,165,Big Data,Big Data 75
8945,8946,2741,115,Unity Games,Unity Games 44
8946,8947,140,38,NLP,NLP 77
8947,8948,1106,87,Human Computer Interaction,Human Computer Interaction 11
8948,8949,8581,146,Compilers,Compilers 50
8949,8950,3924,154,Human Computer Interaction,Human Computer Interaction 27
8950,8951,2413,84,CPU Analysis,CPU Analysis 86
8951,8952,3927,145,Machine Learning,Machine Learning 84
8952,8953,7591,86,Memory Analysis,Memory Analysis 85
8953,8954,635,92,Autonomous Robotics,Autonomous Robotics 68
8954,8955,7939,23,Operating Systems,Operating Systems 51
8955,8956,5550,116,NLP,NLP 43
8956,8957,1860,82,Cluster Computing,Cluster Computing 71
8957,8958,6430,16,Cluster Computing,Cluster Computing 4
8958,8959,5011,78,Autonomous Robotics,Autonomous Robotics 27
8959,8960,5705,152,NLP,NLP 34
8960,8961,2419,169,Autonomus Multi-Robot,Autonomus Multi-Robot 67
8961,8962,3177,96,Drivers,Drivers 82
8962,8963,1296,28,Modelling,Modelling 66
8963,8964,2874,78,Autonomous Robotics,Autonomous Robotics 87
8964,8965,7403,83,CPU Analysis,CPU Analysis 92
8965,8966,2416,76,Artifficial Intelligence,Artifficial Intelligence 90
8966,8967,8516,48,Unity Games,Unity Games 88
8967,8968,1710,63,Unity Games,Unity Games 81
8968,8969,4371,66,Autonomous Robotics,Autonomous Robotics 73
8969,8970,6309,50,Human Computer Interaction,Human Computer Interaction 16
8970,8971,3156,199,Unity Games,Unity Games 44
8971,8972,3801,127,Compilers,Compilers 27
8972,8973,3828,172,Artifficial Intelligence,Artifficial Intelligence 88
8973,8974,5826,158,Modelling,Modelling 13
8974,8975,5246,184,Containers,Containers 16
8975,8976,6805,117,Containers,Containers 32
8976,8977,9626,84,Memory Analysis,Memory Analysis 18
8977,8978,3211,162,Drivers,Drivers 32
8978,8979,6695,14,Security,Security 31
8979,8980,541,84,CPU Analysis,CPU Analysis 50
8980,8981,6736,132,Security,Security 58
8981,8982,3844,47,Drivers,Drivers 35
8982,8983,3890,147,Machine Learning,Machine Learning 17
8983,8984,4230,43,Security,Security 22
8984,8985,2158,62,Autonomus Multi-Robot,Autonomus Multi-Robot 88
8985,8986,9007,62,Autonomous Robotics,Autonomous Robotics 39
8986,8987,8610,183,Machine Learning,Machine Learning 75
8987,8988,9894,31,Security,Security 98
8988,8989,6729,9,Memory Analysis,Memory Analysis 46
8989,8990,8935,66,Autonomus Multi-Robot,Autonomus Multi-Robot 75
8990,8991,2766,190,Human Computer Interaction,Human Computer Interaction 84
8991,8992,4086,23,Security,Security 94
8992,8993,3831,111,CPU Analysis,CPU Analysis 69
8993,8994,7481,198,NLP,NLP 16
8994,8995,8076,32,Memory Analysis,Memory Analysis 73
8995,8996,187,46,Memory Analysis,Memory Analysis 37
8996,8997,8108,164,Machine Learning,Machine Learning 77
8997,8998,7963,53,Containers,Containers 73
8998,8999,9500,112,Autonomus Multi-Robot,Autonomus Multi-Robot 47
8999,9000,7840,96,Compilers,Compilers 87
9000,9001,6361,107,Memory Analysis,Memory Analysis 26
9001,9002,1026,156,NLP,NLP 84
9002,9003,4673,5,Artifficial Intelligence,Artifficial Intelligence 42
9003,9004,902,119,Human Computer Interaction,Human Computer Interaction 11
9004,9005,9119,144,Animation,Animation 48
9005,9006,6927,182,Human Computer Interaction,Human Computer Interaction 28
9006,9007,8101,174,Autonomous Robotics,Autonomous Robotics 50
9007,9008,4649,35,CPU Analysis,CPU Analysis 33
9008,9009,7099,184,Grid Computing,Grid Computing 75
9009,9010,9603,84,Memory Analysis,Memory Analysis 54
9010,9011,763,141,Memory Analysis,Memory Analysis 79
9011,9012,3525,1,Compilers,Compilers 15
9012,9013,4847,165,Grid Computing,Grid Computing 39
9013,9014,4096,108,Cluster Computing,Cluster Computing 59
9014,9015,9598,103,Human Computer Interaction,Human Computer Interaction 63
9015,9016,8881,87,NLP,NLP 95
9016,9017,691,74,Algorithms Analysis,Algorithms Analysis 38
9017,9018,9718,62,Autonomous Robotics,Autonomous Robotics 56
9018,9019,6950,94,Human Computer Interaction,Human Computer Interaction 31
9019,9020,1114,193,Operating Systems,Operating Systems 66
9020,9021,9519,98,Human Computer Interaction,Human Computer Interaction 55
9021,9022,1897,113,Drivers,Drivers 68
9022,9023,9895,59,Algorithms Analysis,Algorithms Analysis 12
9023,9024,6098,10,CPU Analysis,CPU Analysis 29
9024,9025,918,172,Machine Learning,Machine Learning 48
9025,9026,789,2,Machine Learning,Machine Learning 88
9026,9027,5988,172,Algorithms Analysis,Algorithms Analysis 63
9027,9028,9903,51,Modelling,Modelling 56
9028,9029,2475,127,Security,Security 81
9029,9030,4878,48,Animation,Animation 56
9030,9031,7672,130,Drivers,Drivers 65
9031,9032,8536,90,Operating Systems,Operating Systems 87
9032,9033,415,132,Compilers,Compilers 54
9033,9034,4902,162,Compilers,Compilers 41
9034,9035,1510,185,Unity Games,Unity Games 15
9035,9036,3854,95,Algorithms Analysis,Algorithms Analysis 78
9036,9037,2956,122,Algorithms Analysis,Algorithms Analysis 59
9037,9038,7469,135,Operating Systems,Operating Systems 30
9038,9039,9237,196,Autonomus Multi-Robot,Autonomus Multi-Robot 33
9039,9040,1661,186,Operating Systems,Operating Systems 36
9040,9041,7708,141,CPU Analysis,CPU Analysis 54
9041,9042,9267,112,Autonomous Robotics,Autonomous Robotics 84
9042,9043,4401,9,Memory Analysis,Memory Analysis 2
9043,9044,9134,157,Semantic Web,Semantic Web 28
9044,9045,3587,168,Compilers,Compilers 27
9045,9046,6383,72,Unity Games,Unity Games 59
9046,9047,4337,7,Cluster Computing,Cluster Computing 83
9047,9048,6446,173,Big Data,Big Data 11
9048,9049,4501,4,Compilers,Compilers 77
9049,9050,1775,171,Autonomus Multi-Robot,Autonomus Multi-Robot 99
9050,9051,7763,197,Artifficial Intelligence,Artifficial Intelligence 94
9051,9052,607,170,Memory Analysis,Memory Analysis 53
9052,9053,7976,148,Artifficial Intelligence,Artifficial Intelligence 11
9053,9054,3959,54,Autonomous Robotics,Autonomous Robotics 52
9054,9055,5045,25,Human Computer Interaction,Human Computer Interaction 66
9055,9056,7088,191,Unity Games,Unity Games 66
9056,9057,4077,196,Autonomus Multi-Robot,Autonomus Multi-Robot 73
9057,9058,993,28,Animation,Animation 72
9058,9059,9360,148,Artifficial Intelligence,Artifficial Intelligence 66
9059,9060,4756,194,Cluster Computing,Cluster Computing 16
9060,9061,6540,159,CPU Analysis,CPU Analysis 66
9061,9062,6233,91,Human Computer Interaction,Human Computer Interaction 55
9062,9063,9909,33,Security,Security 82
9063,9064,2834,192,CPU Analysis,CPU Analysis 38
9064,9065,5430,186,Security,Security 38
9065,9066,8241,18,Compilers,Compilers 18
9066,9067,6858,138,Artifficial Intelligence,Artifficial Intelligence 87
9067,9068,563,169,Autonomous Robotics,Autonomous Robotics 58
9068,9069,9891,174,Autonomus Multi-Robot,Autonomus Multi-Robot 67
9069,9070,6135,36,Autonomous Robotics,Autonomous Robotics 30
9070,9071,3634,24,Grid Computing,Grid Computing 25
9071,9072,8444,101,Human Computer Interaction,Human Computer Interaction 76
9072,9073,9429,4,Security,Security 18
9073,9074,4595,55,NLP,NLP 49
9074,9075,1102,63,Unity Games,Unity Games 61
9075,9076,4894,58,Grid Computing,Grid Computing 39
9076,9077,4218,55,NLP,NLP 5
9077,9078,460,181,Memory Analysis,Memory Analysis 50
9078,9079,1838,102,Memory Analysis,Memory Analysis 56
9079,9080,8419,115,Unity Games,Unity Games 48
9080,9081,4397,51,Animation,Animation 73
9081,9082,5685,195,Memory Analysis,Memory Analysis 24
9082,9083,3683,108,Big Data,Big Data 1
9083,9084,866,195,CPU Analysis,CPU Analysis 27
9084,9085,124,45,Security,Security 92
9085,9086,5111,49,Modelling,Modelling 59
9086,9087,3674,177,Compilers,Compilers 5
9087,9088,851,154,NLP,NLP 100
9088,9089,193,193,Operating Systems,Operating Systems 72
9089,9090,6217,141,CPU Analysis,CPU Analysis 45
9090,9091,1117,168,Operating Systems,Operating Systems 33
9091,9092,9768,63,Unity Games,Unity Games 11
9092,9093,7898,121,Artifficial Intelligence,Artifficial Intelligence 87
9093,9094,529,176,Unity Games,Unity Games 13
9094,9095,2539,146,Operating Systems,Operating Systems 42
9095,9096,1657,75,Operating Systems,Operating Systems 47
9096,9097,9399,155,NLP,NLP 59
9097,9098,209,183,Algorithms Analysis,Algorithms Analysis 14
9098,9099,9324,34,Machine Learning,Machine Learning 98
9099,9100,9792,54,Autonomous Robotics,Autonomous Robotics 67
9100,9101,6767,79,Machine Learning,Machine Learning 42
9101,9102,9664,85,Autonomus Multi-Robot,Autonomus Multi-Robot 7
9102,9103,8940,182,Semantic Web,Semantic Web 72
9103,9104,4843,120,Artifficial Intelligence,Artifficial Intelligence 79
9104,9105,641,116,Human Computer Interaction,Human Computer Interaction 75
9105,9106,4859,165,Grid Computing,Grid Computing 68
9106,9107,464,35,CPU Analysis,CPU Analysis 73
9107,9108,9515,125,Memory Analysis,Memory Analysis 33
9108,9109,4149,113,Security,Security 15
9109,9110,211,43,Drivers,Drivers 22
9110,9111,2632,198,NLP,NLP 63
9111,9112,629,95,Artifficial Intelligence,Artifficial Intelligence 4
9112,9113,8265,2,Machine Learning,Machine Learning 40
9113,9114,3343,54,Autonomus Multi-Robot,Autonomus Multi-Robot 4
9114,9115,994,159,Memory Analysis,Memory Analysis 41
9115,9116,4664,175,Artifficial Intelligence,Artifficial Intelligence 45
9116,9117,6111,56,Autonomus Multi-Robot,Autonomus Multi-Robot 10
9117,9118,1544,130,Operating Systems,Operating Systems 79
9118,9119,7538,145,Machine Learning,Machine Learning 36
9119,9120,6121,166,CPU Analysis,CPU Analysis 77
9120,9121,3218,73,Algorithms Analysis,Algorithms Analysis 92
9121,9122,2677,151,Semantic Web,Semantic Web 2
9122,9123,2412,160,Operating Systems,Operating Systems 43
9123,9124,6634,193,Security,Security 82
9124,9125,7334,61,Machine Learning,Machine Learning 19
9125,9126,7218,98,Human Computer Interaction,Human Computer Interaction 75
9126,9127,668,35,CPU Analysis,CPU Analysis 6
9127,9128,1829,13,Operating Systems,Operating Systems 80
9128,9129,5223,178,Autonomous Robotics,Autonomous Robotics 7
9129,9130,4803,11,Cluster Computing,Cluster Computing 39
9130,9131,1908,55,Semantic Web,Semantic Web 44
9131,9132,1471,114,Big Data,Big Data 39
9132,9133,8355,198,NLP,NLP 93
9133,9134,8923,142,Drivers,Drivers 56
9134,9135,8179,72,Animation,Animation 100
9135,9136,4107,198,NLP,NLP 18
9136,9137,111,57,Big Data,Big Data 66
9137,9138,5746,67,Human Computer Interaction,Human Computer Interaction 55
9138,9139,3839,144,Unity Games,Unity Games 71
9139,9140,4863,98,Semantic Web,Semantic Web 88
9140,9141,1452,107,CPU Analysis,CPU Analysis 19
9141,9142,1863,133,Semantic Web,Semantic Web 81
9142,9143,9100,101,NLP,NLP 6
9143,9144,2194,81,Cluster Computing,Cluster Computing 100
9144,9145,5114,184,Big Data,Big Data 61
9145,9146,3543,18,Operating Systems,Operating Systems 73
9146,9147,3058,107,Memory Analysis,Memory Analysis 54
9147,9148,8098,187,Autonomous Robotics,Autonomous Robotics 28
9148,9149,4905,114,Grid Computing,Grid Computing 55
9149,9150,6888,74,Machine Learning,Machine Learning 39
9150,9151,8168,54,Autonomous Robotics,Autonomous Robotics 29
9151,9152,1523,56,Autonomus Multi-Robot,Autonomus Multi-Robot 69
9152,9153,360,198,Semantic Web,Semantic Web 77
9153,9154,4310,171,Autonomus Multi-Robot,Autonomus Multi-Robot 6
9154,9155,1029,196,Autonomus Multi-Robot,Autonomus Multi-Robot 99
9155,9156,3700,12,Unity Games,Unity Games 53
9156,9157,6797,97,Unity Games,Unity Games 59
9157,9158,3537,195,CPU Analysis,CPU Analysis 49
9158,9159,1348,55,Human Computer Interaction,Human Computer Interaction 65
9159,9160,7981,16,Grid Computing,Grid Computing 23
9160,9161,6866,138,Algorithms Analysis,Algorithms Analysis 79
9161,9162,1431,140,Human Computer Interaction,Human Computer Interaction 21
9162,9163,48,112,Autonomus Multi-Robot,Autonomus Multi-Robot 19
9163,9164,793,186,Operating Systems,Operating Systems 3
9164,9165,6301,94,NLP,NLP 48
9165,9166,8040,16,Grid Computing,Grid Computing 46
9166,9167,1413,48,Unity Games,Unity Games 21
9167,9168,4075,15,Unity Games,Unity Games 100
9168,9169,8579,133,Human Computer Interaction,Human Computer Interaction 37
9169,9170,8995,147,Algorithms Analysis,Algorithms Analysis 37
9170,9171,2783,162,Drivers,Drivers 50
9171,9172,1880,192,CPU Analysis,CPU Analysis 32
9172,9173,4652,164,Algorithms Analysis,Algorithms Analysis 53
9173,9174,6423,141,CPU Analysis,CPU Analysis 93
9174,9175,2901,17,Cluster Computing,Cluster Computing 32
9175,9176,2899,98,NLP,NLP 11
9176,9177,2739,165,Grid Computing,Grid Computing 4
9177,9178,8421,113,Operating Systems,Operating Systems 85
9178,9179,1933,146,Compilers,Compilers 88
9179,9180,2459,99,Autonomus Multi-Robot,Autonomus Multi-Robot 77
9180,9181,5863,6,Machine Learning,Machine Learning 19
9181,9182,798,98,NLP,NLP 77
9182,9183,2189,72,Modelling,Modelling 10
9183,9184,342,129,Cluster Computing,Cluster Computing 51
9184,9185,4037,17,Big Data,Big Data 11
9185,9186,5108,29,Autonomus Multi-Robot,Autonomus Multi-Robot 40
